"Video","Data","Commenti.aggiunti","Iscritti.conquistati","Iscritti.persi","N..di.Mi.piace","N..di.Non.mi.piace","Tempo.di.visualizzazione..ore.","Visualizzazioni"
"nw-oF5Y1Fbk","2020-07-23",0,0,NA,0,0,0.0071,1
"nw-oF5Y1Fbk","2020-07-24",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-07-25",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-07-26",0,0,NA,1,0,0.1707,2
"nw-oF5Y1Fbk","2020-07-27",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-07-28",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-07-29",0,0,NA,0,0,0.1402,1
"nw-oF5Y1Fbk","2020-07-30",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-07-31",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-01",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-02",0,0,NA,1,0,0.1171,2
"nw-oF5Y1Fbk","2020-08-03",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-04",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-05",0,0,NA,0,0,0.2381,3
"nw-oF5Y1Fbk","2020-08-06",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-07",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-08",0,0,NA,0,0,4e-04,1
"nw-oF5Y1Fbk","2020-08-09",0,0,NA,0,0,0.1696,2
"nw-oF5Y1Fbk","2020-08-10",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-11",0,0,NA,0,0,0.1402,1
"nw-oF5Y1Fbk","2020-08-12",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-13",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-14",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-15",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-16",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-17",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-18",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-19",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-20",0,0,NA,0,0,0.0213,1
"nw-oF5Y1Fbk","2020-08-21",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-22",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-23",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-24",0,0,NA,0,0,0.2903,2
"nw-oF5Y1Fbk","2020-08-25",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-26",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-27",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-28",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-29",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-08-30",0,0,NA,0,0,0.0013,1
"nw-oF5Y1Fbk","2020-08-31",0,0,NA,0,0,0.1158,1
"nw-oF5Y1Fbk","2020-09-01",0,0,NA,1,0,0.0786,1
"nw-oF5Y1Fbk","2020-09-02",0,0,NA,0,0,0.0055,1
"nw-oF5Y1Fbk","2020-09-03",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-04",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-05",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-06",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-07",0,0,NA,0,0,0.1766,2
"nw-oF5Y1Fbk","2020-09-08",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-09",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-10",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-11",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-12",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-13",0,0,NA,0,0,0.1402,1
"nw-oF5Y1Fbk","2020-09-14",0,0,NA,0,0,0.1869,2
"nw-oF5Y1Fbk","2020-09-15",0,0,NA,0,0,0.3538,3
"nw-oF5Y1Fbk","2020-09-16",0,0,NA,0,0,0.1692,3
"nw-oF5Y1Fbk","2020-09-17",0,0,NA,-1,0,0.2236,3
"nw-oF5Y1Fbk","2020-09-18",0,0,NA,0,0,0.032,1
"nw-oF5Y1Fbk","2020-09-19",0,0,NA,0,0,0.1046,1
"nw-oF5Y1Fbk","2020-09-20",0,0,NA,0,0,3e-04,1
"nw-oF5Y1Fbk","2020-09-21",0,0,NA,1,0,0.414,6
"nw-oF5Y1Fbk","2020-09-22",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-09-23",0,0,NA,0,0,0.0256,3
"nw-oF5Y1Fbk","2020-09-24",0,0,NA,0,0,0.2227,3
"nw-oF5Y1Fbk","2020-09-25",0,0,NA,0,0,0.1245,1
"nw-oF5Y1Fbk","2020-09-26",0,0,NA,0,0,0.1517,2
"nw-oF5Y1Fbk","2020-09-27",0,0,NA,0,0,0.1432,1
"nw-oF5Y1Fbk","2020-09-28",0,0,NA,0,0,0.168,1
"nw-oF5Y1Fbk","2020-09-29",0,0,NA,0,0,0.1402,1
"nw-oF5Y1Fbk","2020-09-30",0,0,NA,0,0,0.14,1
"nw-oF5Y1Fbk","2020-10-01",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-02",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-03",0,0,NA,0,0,0.1416,1
"nw-oF5Y1Fbk","2020-10-04",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-05",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-06",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-07",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-08",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-09",0,0,NA,0,0,0.1405,2
"nw-oF5Y1Fbk","2020-10-10",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-11",0,0,NA,0,0,0.181,3
"nw-oF5Y1Fbk","2020-10-12",0,0,NA,0,0,0.0067,1
"nw-oF5Y1Fbk","2020-10-13",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-14",0,0,NA,0,0,0.1402,1
"nw-oF5Y1Fbk","2020-10-15",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-16",0,0,NA,0,0,0.1006,1
"nw-oF5Y1Fbk","2020-10-17",0,0,NA,0,0,0.0067,1
"nw-oF5Y1Fbk","2020-10-18",0,0,NA,0,0,0.0396,1
"nw-oF5Y1Fbk","2020-10-19",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-20",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-21",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-22",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-23",0,0,NA,0,0,0.0033,1
"nw-oF5Y1Fbk","2020-10-24",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-25",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-26",0,0,NA,0,0,0.0294,1
"nw-oF5Y1Fbk","2020-10-27",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-28",0,0,NA,0,0,0.1769,2
"nw-oF5Y1Fbk","2020-10-29",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-30",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-10-31",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-01",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-02",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-03",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-04",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-05",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-06",0,0,NA,0,0,0.1291,1
"nw-oF5Y1Fbk","2020-11-07",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-08",0,0,NA,0,0,0.1395,1
"nw-oF5Y1Fbk","2020-11-09",0,0,NA,0,1,0.0139,2
"nw-oF5Y1Fbk","2020-11-10",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-11",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-12",0,0,NA,0,0,0.0135,1
"nw-oF5Y1Fbk","2020-11-13",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-14",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-15",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-16",0,0,NA,0,0,0.1422,2
"nw-oF5Y1Fbk","2020-11-17",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-18",0,0,NA,0,0,0.1402,1
"nw-oF5Y1Fbk","2020-11-19",0,0,NA,0,0,0.1253,1
"nw-oF5Y1Fbk","2020-11-20",0,0,NA,0,0,0.1401,2
"nw-oF5Y1Fbk","2020-11-21",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-22",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-23",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-24",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-25",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-26",0,0,NA,-1,0,0,0
"nw-oF5Y1Fbk","2020-11-27",0,0,NA,0,0,0.1612,2
"nw-oF5Y1Fbk","2020-11-28",0,0,NA,0,0,0.0036,1
"nw-oF5Y1Fbk","2020-11-29",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-11-30",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-01",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-02",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-03",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-04",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-05",0,0,NA,0,0,0.1502,2
"nw-oF5Y1Fbk","2020-12-06",0,0,NA,0,0,0.1928,3
"nw-oF5Y1Fbk","2020-12-07",0,0,NA,0,0,0.0934,1
"nw-oF5Y1Fbk","2020-12-08",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-09",0,0,NA,0,0,0,0
"nw-oF5Y1Fbk","2020-12-10",0,0,NA,0,0,0.0069,1
"nw-oF5Y1Fbk","2020-12-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-01",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-02",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-03",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-04",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-05",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-06",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-07",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-08",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-09",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-10",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-12",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-13",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-14",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-15",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-16",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-17",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-18",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-19",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-20",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-21",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-22",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-23",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-24",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-25",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-26",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-27",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-28",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-29",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-04-30",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-01",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-02",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-03",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-04",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-05",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-06",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-07",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-08",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-09",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-10",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-12",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-13",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-14",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-15",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-16",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-17",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-18",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-19",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-20",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-21",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-22",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-23",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-24",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-25",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-26",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-27",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-28",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-29",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-30",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-05-31",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-01",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-02",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-03",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-04",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-05",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-06",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-07",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-08",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-09",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-10",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-12",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-13",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-14",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-15",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-16",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-17",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-18",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-19",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-20",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-21",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-22",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-23",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-24",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-25",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-26",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-27",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-28",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-29",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-06-30",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-01",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-02",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-03",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-04",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-05",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-06",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-07",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-08",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-09",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-10",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-12",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-13",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-14",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-15",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-16",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-17",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-18",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-19",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-20",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-21",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-22",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-23",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-24",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-25",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-26",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-27",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-28",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-29",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-30",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-07-31",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-01",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-02",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-03",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-04",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-05",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-06",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-07",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-08",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-09",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-10",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-12",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-13",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-14",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-15",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-16",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-17",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-18",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-19",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-20",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-21",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-22",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-23",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-24",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-25",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-26",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-27",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-28",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-29",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-30",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-08-31",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-01",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-02",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-03",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-04",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-05",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-06",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-07",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-08",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-09",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-10",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-11",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-12",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-13",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-14",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-15",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-16",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-17",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-18",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-19",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-20",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-21",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-22",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-23",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-24",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-25",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-26",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-27",0,0,NA,0,0,0,0
"nw4A-7sBs0A","2020-09-28",18,10,NA,78,3,119.5334,780
"nw4A-7sBs0A","2020-09-29",7,5,NA,25,1,40.3701,266
"nw4A-7sBs0A","2020-09-30",0,2,NA,4,0,8.9698,74
"nw4A-7sBs0A","2020-10-01",0,0,NA,5,0,12.5925,67
"nw4A-7sBs0A","2020-10-02",0,0,NA,3,0,2.797,32
"nw4A-7sBs0A","2020-10-03",0,0,NA,0,0,1.8306,14
"nw4A-7sBs0A","2020-10-04",0,2,NA,1,0,2.9936,25
"nw4A-7sBs0A","2020-10-05",0,0,NA,0,0,1.3716,13
"nw4A-7sBs0A","2020-10-06",0,0,NA,0,0,1.2739,6
"nw4A-7sBs0A","2020-10-07",0,1,NA,1,0,1.2009,8
"nw4A-7sBs0A","2020-10-08",0,0,NA,2,0,2.6032,16
"nw4A-7sBs0A","2020-10-09",0,0,NA,0,0,0.6651,7
"nw4A-7sBs0A","2020-10-10",0,0,NA,0,0,0.884,10
"nw4A-7sBs0A","2020-10-11",0,0,NA,0,0,0.2288,4
"nw4A-7sBs0A","2020-10-12",0,0,NA,1,0,0.7467,7
"nw4A-7sBs0A","2020-10-13",0,0,NA,0,0,1.3006,10
"nw4A-7sBs0A","2020-10-14",0,0,NA,0,0,0.4785,5
"nw4A-7sBs0A","2020-10-15",0,0,NA,0,0,0.6168,7
"nw4A-7sBs0A","2020-10-16",0,0,NA,0,0,0.7486,4
"nw4A-7sBs0A","2020-10-17",0,1,NA,0,0,0.2652,3
"nw4A-7sBs0A","2020-10-18",0,0,NA,0,0,0.3065,1
"nw4A-7sBs0A","2020-10-19",0,0,NA,0,0,0.3727,3
"nw4A-7sBs0A","2020-10-20",0,0,NA,0,0,1.2038,7
"nw4A-7sBs0A","2020-10-21",0,0,NA,1,0,1.991,11
"nw4A-7sBs0A","2020-10-22",0,0,NA,0,0,0.2789,1
"nw4A-7sBs0A","2020-10-23",0,0,NA,0,0,0.0473,2
"nw4A-7sBs0A","2020-10-24",0,0,NA,0,0,0.4757,5
"nw4A-7sBs0A","2020-10-25",0,0,NA,1,0,1.187,11
"nw4A-7sBs0A","2020-10-26",0,0,NA,0,0,0.6366,6
"nw4A-7sBs0A","2020-10-27",0,0,NA,0,0,0.0024,1
"nw4A-7sBs0A","2020-10-28",0,0,NA,-1,0,0.5172,4
"nw4A-7sBs0A","2020-10-29",0,0,NA,1,0,0.1449,2
"nw4A-7sBs0A","2020-10-30",0,0,NA,0,0,0.4741,2
"nw4A-7sBs0A","2020-10-31",0,0,NA,0,0,0.461,3
"nw4A-7sBs0A","2020-11-01",0,0,NA,0,0,0.3232,3
"nw4A-7sBs0A","2020-11-02",0,0,NA,0,0,0.3065,2
"nw4A-7sBs0A","2020-11-03",0,0,NA,0,0,0.3919,5
"nw4A-7sBs0A","2020-11-04",0,0,NA,1,0,0.6273,4
"nw4A-7sBs0A","2020-11-05",0,0,NA,0,0,1.0991,5
"nw4A-7sBs0A","2020-11-06",0,0,NA,0,0,0.3941,3
"nw4A-7sBs0A","2020-11-07",0,0,NA,0,0,0.2489,2
"nw4A-7sBs0A","2020-11-08",0,0,NA,1,0,1.5865,8
"nw4A-7sBs0A","2020-11-09",0,0,NA,0,0,0.6078,4
"nw4A-7sBs0A","2020-11-10",0,0,NA,0,0,1.0334,8
"nw4A-7sBs0A","2020-11-11",0,0,NA,0,0,0.4573,2
"nw4A-7sBs0A","2020-11-12",0,0,NA,0,0,0.0169,1
"nw4A-7sBs0A","2020-11-13",0,0,NA,0,0,0.1675,3
"nw4A-7sBs0A","2020-11-14",0,0,NA,0,0,0.6302,5
"nw4A-7sBs0A","2020-11-15",0,0,NA,0,0,0.3763,2
"nw4A-7sBs0A","2020-11-16",0,0,NA,1,0,0.5674,5
"nw4A-7sBs0A","2020-11-17",0,0,NA,0,0,0.0111,2
"nw4A-7sBs0A","2020-11-18",1,0,NA,0,0,1e-04,1
"nw4A-7sBs0A","2020-11-19",0,0,NA,0,0,0.3038,1
"nw4A-7sBs0A","2020-11-20",0,0,NA,0,0,0.0184,1
"nw4A-7sBs0A","2020-11-21",0,0,NA,0,0,0.3114,1
"nw4A-7sBs0A","2020-11-22",0,0,NA,0,0,0.2154,2
"nw4A-7sBs0A","2020-11-23",0,0,NA,1,0,0.1095,1
